text@ns1991m	@ns1991m	1349.925	1350.255	да //
text@ns1991m	@ns1991m	1356.064	1372.451	в детстве я думаю не напрягало / я думаю / когда у меня появились дети / я начал ээ задумываться в целом об отцовстве / тогда меня ну начали / появляться вопросы // почему / там / и как это случилось / и так далее //
text@ns1991m	@ns1991m	1375.351	1376.465	частично да //
text@ns1991m	@ns1991m	1377.227	1380.445	но я э услышал это от / мамы //
text@ns1991m	@ns1991m	1381.663	1394.93	ээ то есть ее / отношение к этому ее грубо говоря версию событий которая очень / э близка к правде / я к сожалению не успел услышать c другой стороны
text@ns1991m	@ns1991m	1396.762	1397.178	да //
text@ns1991m	@ns1991m	1398.927	1403.293	когда мне было / четырнадцать наверное / или тринадцать //
text@ns1991m	@ns1991m	1408.147	1408.843	думаю нет //
text@ns1991m	@ns1991m	1411.839	1418.96	это не чужой человек / я тогда это понимал и сейчас это понимаю но // слез не было //
text@yad1986m	@yad1986m	1100.878	1107.78	Я смотрел эээ твое выступление / летом с / ну вместе с девушкой / лучшей девушкой на свете / вот //
text@yad1986m	@yad1986m	1108.779	1111.926	а #смеется# хорошо //
text@yad1986m	@yad1986m	1112.0	1134.01	знаешь / в какой-то момент мне показалось что она не против стать твоей / потому что / ну вот этот вот вот этот вот образ такого надменного в костюме азиата который выходит его все хотят и всё остальное и я чё-то вот даже стал оглядываться вот так вот смотреть думать бля мне ревновать или нет // откуда этот образ родился //
text@yad1986m	@yad1986m	1147.941	1149.0	это сублимация ? //
text@yad1986m	@yad1986m	1153.314	1153.707	ээ //
text@yad1986m	@yad1986m	1154.15	1155.098	ду... //
text@yad1986m	@yad1986m	1157.718	1158.929	да #смеется#
text@yad1986m	@yad1986m	1159.548	1165.742	ээ / ну смотри э я правильно понимаю что в юности ты был ваще не таким //
text@yad1986m	@yad1986m	1167.983	1170.131	извини за прямоту вопроса / у тебя были прыщи ? //
text@yad1986m	@yad1986m	1173.839	1176.774	есть связь между прыщами и тем какую ты профессию выбрал ? //
text@yad1986m	@yad1986m	1205.031	1207.098	и и выдавливать даже ничего не надо //
text@yad1986m	@yad1986m	1228.806	1234.419	я не мог к сожалению тогда показать эту фотографию чтобы чуть-чуть вот это вот вс... химию влить / вот //
text@yad1986m	@yad1986m	1236.282	1240.903	аа / расскажи пожалуйста .// где это
text@yad1986m	@yad1986m	1243.072	1244.943	#смеётся#
text@yad1986m	@yad1986m	1245.326	1246.455	ты реально таким был ! ?
text@yad1986m	@yad1986m	1246.918	1248.229	или твой родственник какой-то это / нет ?
text@yad1986m	@yad1986m	1250.106	1252.554	вот вот вот который подальше от объектива //
text@yad1986m	@yad1986m	1297.475	1298.346	а сколько тебе здесь лет ? //
text@yad1986m	@yad1986m	1302.499	1303.154	девятнадцать лет //
text@yad1986m	@yad1986m	1303.802	1304.873	у тебя была подруга тогда ? //
text@yad1986m	@yad1986m	1306.193	1318.147	м просто если бы ты сказал да / то ты понимаешь что это был бы самым мотивирующим видео в истории ютуба / потому что если / если даже у такого чувака была девушка то значит ну нет пре... не бывает невозможного //
text@yad1986m	@yad1986m	1322.285	1325.836	Ты рассказывал что эээ тебя воспитывал дед //
text@yad1986m	@yad1986m	1326.871	1329.812	ну как мама и и дед // а что с отцом ? //
text@yad1986m	@yad1986m	1336.336	1337.255	вы общались после этого ? //
text@yad1986m	@yad1986m	1343.495	1344.356	и вы не общались ? //
text@yad1986m	@yad1986m	1347.852	1349.879	несмотря на то что это один многоквартирный дом //
text@yad1986m	@yad1986m	1351.742	1354.663	насколько // тебя это напрягало в детстве ? //
text@yad1986m	@yad1986m	1373.967	1375.227	нашел ли ты ответы на эти вопросы ? //
text@yad1986m	@yad1986m	1395.809	1396.746	э отец умер ? //
text@yad1986m	@yad1986m	1397.582	1398.175	а давно ?
text@yad1986m	@yad1986m	1403.389	1404.731	как ты это воспринял тогда ? //
text@yad1986m	@yad1986m	1406.426	1408.836	ну у тебя то есть сильные эмоции были или это все-таки чужой человек //
text@yad1986m	@yad1986m	1409.876	1410.901	это чужой человек ? //
words@ns1991m	@ns1991m	1107.816	1107.881	с
words@ns1991m	@ns1991m	1107.881	1108.056	моей
words@ns1991m	@ns1991m	1108.056	1108.231	что
words@ns1991m	@ns1991m	1108.231	1108.406	ли
words@ns1991m	@ns1991m	1108.406	1108.581	/
words@ns1991m	@ns1991m	1108.581	1108.756	/
words@ns1991m	@ns1991m	1110.375	1110.749	#смеется#
words@ns1991m	@ns1991m	1110.749	1111.123	/
words@ns1991m	@ns1991m	1111.123	1111.497	/
words@ns1991m	@ns1991m	1123.273	1123.424	да
words@ns1991m	@ns1991m	1123.424	1123.575	о
words@ns1991m	@ns1991m	1123.575	1123.726	чем
words@ns1991m	@ns1991m	1123.726	1123.877	ты
words@ns1991m	@ns1991m	1123.877	1124.028	говоришь
words@ns1991m	@ns1991m	1124.028	1124.179	/
words@ns1991m	@ns1991m	1124.179	1124.336	/
words@ns1991m	@ns1991m	1134.523	1134.97	эээ
words@ns1991m	@ns1991m	1134.97	1135.417	из-за
words@ns1991m	@ns1991m	1135.417	1135.864	желания
words@ns1991m	@ns1991m	1135.864	1136.311	/
words@ns1991m	@ns1991m	1136.311	1136.758	стать
words@ns1991m	@ns1991m	1136.758	1137.205	вот
words@ns1991m	@ns1991m	1137.205	1137.652	наверно
words@ns1991m	@ns1991m	1137.652	1138.099	таковым
words@ns1991m	@ns1991m	1138.099	1138.546	/
words@ns1991m	@ns1991m	1138.546	1139.0	/
words@ns1991m	@ns1991m	1140.098	1140.364	и
words@ns1991m	@ns1991m	1140.364	1140.63	я
words@ns1991m	@ns1991m	1140.63	1140.896	/
words@ns1991m	@ns1991m	1140.896	1141.162	я
words@ns1991m	@ns1991m	1141.162	1141.428	думаю
words@ns1991m	@ns1991m	1141.428	1141.694	/
words@ns1991m	@ns1991m	1141.694	1141.96	по-настоящему
words@ns1991m	@ns1991m	1141.96	1142.226	/
words@ns1991m	@ns1991m	1142.226	1142.492	я
words@ns1991m	@ns1991m	1142.492	1142.758	таким
words@ns1991m	@ns1991m	1142.758	1143.024	не
words@ns1991m	@ns1991m	1143.024	1143.29	являюсь
words@ns1991m	@ns1991m	1143.29	1143.556	/
words@ns1991m	@ns1991m	1143.556	1143.831	/
words@ns1991m	@ns1991m	1144.508	1144.747	это
words@ns1991m	@ns1991m	1144.747	1144.986	лишь
words@ns1991m	@ns1991m	1144.986	1145.225	образ
words@ns1991m	@ns1991m	1145.225	1145.464	и
words@ns1991m	@ns1991m	1145.464	1145.703	мне
words@ns1991m	@ns1991m	1145.703	1145.942	нравится
words@ns1991m	@ns1991m	1145.942	1146.181	играть
words@ns1991m	@ns1991m	1146.181	1146.42	в
words@ns1991m	@ns1991m	1146.42	1146.659	него
words@ns1991m	@ns1991m	1146.659	1146.898	/
words@ns1991m	@ns1991m	1146.898	1147.137	/
words@ns1991m	@ns1991m	1149.401	1149.655	думаю
words@ns1991m	@ns1991m	1149.655	1149.909	да
words@ns1991m	@ns1991m	1149.909	1150.163	что
words@ns1991m	@ns1991m	1150.163	1150.417	бы
words@ns1991m	@ns1991m	1150.417	1150.671	это
words@ns1991m	@ns1991m	1150.671	1150.925	ни
words@ns1991m	@ns1991m	1150.925	1151.185	значило
words@ns1991m	@ns1991m	1151.187	1151.893	#смеется#
words@ns1991m	@ns1991m	1151.893	1152.599	/
words@ns1991m	@ns1991m	1152.599	1153.307	/
words@ns1991m	@ns1991m	1154.465	1154.681	ты
words@ns1991m	@ns1991m	1154.681	1154.897	пожалуйста
words@ns1991m	@ns1991m	1154.897	1155.113	/
words@ns1991m	@ns1991m	1155.113	1155.329	не
words@ns1991m	@ns1991m	1155.329	1155.545	говори
words@ns1991m	@ns1991m	1155.545	1155.761	инфу
words@ns1991m	@ns1991m	1155.761	1155.977	давай
words@ns1991m	@ns1991m	1155.977	1156.193	сделаем
words@ns1991m	@ns1991m	1156.193	1156.409	вид
words@ns1991m	@ns1991m	1156.409	1156.625	что
words@ns1991m	@ns1991m	1156.625	1156.841	друг
words@ns1991m	@ns1991m	1156.841	1157.057	друга
words@ns1991m	@ns1991m	1157.057	1157.273	поняли
words@ns1991m	@ns1991m	1157.273	1157.489	/
words@ns1991m	@ns1991m	1157.489	1157.718	/
words@ns1991m	@ns1991m	1165.951	1166.155	да
words@ns1991m	@ns1991m	1166.155	1166.359	/
words@ns1991m	@ns1991m	1166.359	1166.565	/
words@ns1991m	@ns1991m	1170.903	1171.27	огромные
words@ns1991m	@ns1991m	1171.27	1171.637	/
words@ns1991m	@ns1991m	1171.637	1172.004	и
words@ns1991m	@ns1991m	1172.004	1172.371	в
words@ns1991m	@ns1991m	1172.371	1172.738	огромном
words@ns1991m	@ns1991m	1172.738	1173.105	количестве
words@ns1991m	@ns1991m	1173.105	1173.472	/
words@ns1991m	@ns1991m	1173.472	1173.839	/
words@ns1991m	@ns1991m	1176.387	1176.491	думаю
words@ns1991m	@ns1991m	1176.491	1176.595	да
words@ns1991m	@ns1991m	1176.595	1176.699	/
words@ns1991m	@ns1991m	1176.699	1176.806	/
words@ns1991m	@ns1991m	1177.193	1177.527	вообще
words@ns1991m	@ns1991m	1177.527	1177.861	многие
words@ns1991m	@ns1991m	1177.861	1178.195	идут
words@ns1991m	@ns1991m	1178.195	1178.529	в
words@ns1991m	@ns1991m	1178.529	1178.863	стендап
words@ns1991m	@ns1991m	1178.863	1179.197	и
words@ns1991m	@ns1991m	1179.197	1179.531	в
words@ns1991m	@ns1991m	1179.531	1179.865	комедию
words@ns1991m	@ns1991m	1179.865	1180.199	чтобы
words@ns1991m	@ns1991m	1180.199	1180.533	завоёвывать
words@ns1991m	@ns1991m	1180.533	1180.867	/
words@ns1991m	@ns1991m	1180.867	1181.201	внимание
words@ns1991m	@ns1991m	1181.201	1181.535	девушек
words@ns1991m	@ns1991m	1181.535	1181.869	/
words@ns1991m	@ns1991m	1181.869	1182.203	ну
words@ns1991m	@ns1991m	1182.203	1182.537	/
words@ns1991m	@ns1991m	1182.537	1182.871	когда
words@ns1991m	@ns1991m	1182.871	1183.205	это
words@ns1991m	@ns1991m	1183.205	1183.539	речь
words@ns1991m	@ns1991m	1183.539	1183.873	идёт
words@ns1991m	@ns1991m	1183.873	1184.207	о
words@ns1991m	@ns1991m	1184.207	1184.541	парнях
words@ns1991m	@ns1991m	1184.541	1184.875	/
words@ns1991m	@ns1991m	1184.875	1185.209	/
words@ns1991m	@ns1991m	1185.209	1185.543	и
words@ns1991m	@ns1991m	1185.543	1185.877	я
words@ns1991m	@ns1991m	1185.877	1186.211	был
words@ns1991m	@ns1991m	1186.211	1186.545	ээ
words@ns1991m	@ns1991m	1186.545	1186.879	в
words@ns1991m	@ns1991m	1186.879	1187.213	том
words@ns1991m	@ns1991m	1187.213	1187.547	числе
words@ns1991m	@ns1991m	1187.547	1187.881	и
words@ns1991m	@ns1991m	1187.881	1188.215	таким
words@ns1991m	@ns1991m	1188.215	1188.549	то
words@ns1991m	@ns1991m	1188.549	1188.883	есть
words@ns1991m	@ns1991m	1188.883	1189.217	я
words@ns1991m	@ns1991m	1189.217	1189.551	/
words@ns1991m	@ns1991m	1189.551	1189.885	видел
words@ns1991m	@ns1991m	1189.885	1190.219	что
words@ns1991m	@ns1991m	1190.219	1190.553	если
words@ns1991m	@ns1991m	1190.553	1190.887	в
words@ns1991m	@ns1991m	1190.887	1191.221	компании
words@ns1991m	@ns1991m	1191.221	1191.555	/
words@ns1991m	@ns1991m	1191.555	1191.889	в
words@ns1991m	@ns1991m	1191.889	1192.223	подростковом
words@ns1991m	@ns1991m	1192.223	1192.557	возрасте
words@ns1991m	@ns1991m	1192.557	1192.891	/
words@ns1991m	@ns1991m	1192.891	1193.225	я
words@ns1991m	@ns1991m	1193.225	1193.559	шучу
words@ns1991m	@ns1991m	1193.559	1193.893	/
words@ns1991m	@ns1991m	1193.893	1194.227	и
words@ns1991m	@ns1991m	1194.227	1194.561	в
words@ns1991m	@ns1991m	1194.561	1194.895	каких-то
words@ns1991m	@ns1991m	1194.895	1195.229	ситуациях
words@ns1991m	@ns1991m	1195.229	1195.563	забираю
words@ns1991m	@ns1991m	1195.563	1195.897	внимание
words@ns1991m	@ns1991m	1195.897	1196.231	от
words@ns1991m	@ns1991m	1196.231	1196.565	вот
words@ns1991m	@ns1991m	1196.565	1196.899	таких
words@ns1991m	@ns1991m	1196.899	1197.233	вот
words@ns1991m	@ns1991m	1197.233	1197.567	ребят
words@ns1991m	@ns1991m	1197.567	1197.901	к
words@ns1991m	@ns1991m	1197.901	1198.235	себе
words@ns1991m	@ns1991m	1198.235	1198.569	/
words@ns1991m	@ns1991m	1198.569	1198.903	ты
words@ns1991m	@ns1991m	1198.903	1199.237	думаешь
words@ns1991m	@ns1991m	1199.237	1199.571	фуууф
words@ns1991m	@ns1991m	1199.571	1199.905	хех
words@ns1991m	@ns1991m	1199.905	1200.239	то
words@ns1991m	@ns1991m	1200.239	1200.573	есть
words@ns1991m	@ns1991m	1200.573	1200.907	мне
words@ns1991m	@ns1991m	1200.907	1201.241	качаться
words@ns1991m	@ns1991m	1201.241	1201.575	не
words@ns1991m	@ns1991m	1201.575	1201.909	надо
words@ns1991m	@ns1991m	1201.909	1202.243	для
words@ns1991m	@ns1991m	1202.243	1202.577	этого
words@ns1991m	@ns1991m	1202.577	1202.911	/
words@ns1991m	@ns1991m	1202.911	1203.245	расстегивать
words@ns1991m	@ns1991m	1203.245	1203.579	рубашку
words@ns1991m	@ns1991m	1203.579	1203.913	или
words@ns1991m	@ns1991m	1203.913	1204.247	снимать
words@ns1991m	@ns1991m	1204.247	1204.581	/
words@ns1991m	@ns1991m	1204.581	1204.915	/
words@ns1991m	@ns1991m	1204.915	1205.249	выдавливать
words@ns1991m	@ns1991m	1205.249	1205.583	ничего
words@ns1991m	@ns1991m	1205.583	1205.917	не
words@ns1991m	@ns1991m	1205.917	1206.251	надо
words@ns1991m	@ns1991m	1206.251	1206.585	то
words@ns1991m	@ns1991m	1206.585	1206.919	есть
words@ns1991m	@ns1991m	1206.919	1207.253	она
words@ns1991m	@ns1991m	1207.253	1207.587	смеется
words@ns1991m	@ns1991m	1207.587	1207.921	/
words@ns1991m	@ns1991m	1207.921	1208.255	ну
words@ns1991m	@ns1991m	1208.255	1208.589	или
words@ns1991m	@ns1991m	1208.589	1208.923	даже
words@ns1991m	@ns1991m	1208.923	1209.257	они
words@ns1991m	@ns1991m	1209.257	1209.591	/
words@ns1991m	@ns1991m	1209.591	1209.925	ну
words@ns1991m	@ns1991m	1209.925	1210.259	и
words@ns1991m	@ns1991m	1210.259	1210.593	ты
words@ns1991m	@ns1991m	1210.593	1210.927	такой
words@ns1991m	@ns1991m	1210.927	1211.261	/
words@ns1991m	@ns1991m	1211.261	1211.595	ты
words@ns1991m	@ns1991m	1211.595	1211.929	сразу
words@ns1991m	@ns1991m	1211.929	1212.263	ощущаешь
words@ns1991m	@ns1991m	1212.263	1212.597	себя
words@ns1991m	@ns1991m	1212.597	1212.931	лучше
words@ns1991m	@ns1991m	1212.931	1213.265	/
words@ns1991m	@ns1991m	1213.265	1213.599	может
words@ns1991m	@ns1991m	1213.599	1213.933	быть
words@ns1991m	@ns1991m	1213.933	1214.267	даже
words@ns1991m	@ns1991m	1214.267	1214.601	выше
words@ns1991m	@ns1991m	1214.601	1214.935	них
words@ns1991m	@ns1991m	1214.935	1215.269	/
words@ns1991m	@ns1991m	1215.269	1215.603	/
words@ns1991m	@ns1991m	1215.603	1215.937	и
words@ns1991m	@ns1991m	1215.937	1216.271	ты
words@ns1991m	@ns1991m	1216.271	1216.605	давишь
words@ns1991m	@ns1991m	1216.605	1216.939	на
words@ns1991m	@ns1991m	1216.939	1217.273	эту
words@ns1991m	@ns1991m	1217.273	1217.607	точку
words@ns1991m	@ns1991m	1217.607	1217.941	ну
words@ns1991m	@ns1991m	1217.941	1218.275	бывае...
words@ns1991m	@ns1991m	1218.275	1218.609	бывало
words@ns1991m	@ns1991m	1218.609	1218.943	неудачно
words@ns1991m	@ns1991m	1218.943	1219.277	бывало
words@ns1991m	@ns1991m	1219.277	1219.611	удачно
words@ns1991m	@ns1991m	1219.611	1219.945	/
words@ns1991m	@ns1991m	1219.945	1220.279	но
words@ns1991m	@ns1991m	1220.279	1220.613	ты
words@ns1991m	@ns1991m	1220.613	1220.947	этот
words@ns1991m	@ns1991m	1220.947	1221.281	момент
words@ns1991m	@ns1991m	1221.281	1221.615	понимаешь
words@ns1991m	@ns1991m	1221.615	1221.949	/
words@ns1991m	@ns1991m	1221.949	1222.283	где-то
words@ns1991m	@ns1991m	1222.283	1222.617	он
words@ns1991m	@ns1991m	1222.617	1222.951	здесь
words@ns1991m	@ns1991m	1222.951	1223.285	витает
words@ns1991m	@ns1991m	1223.285	1223.619	и
words@ns1991m	@ns1991m	1223.619	1223.953	ты
words@ns1991m	@ns1991m	1223.953	1224.287	такой
words@ns1991m	@ns1991m	1224.287	1224.621	хоп
words@ns1991m	@ns1991m	1224.621	1224.955	/
words@ns1991m	@ns1991m	1224.955	1225.289	окей
words@ns1991m	@ns1991m	1225.289	1225.623	/
words@ns1991m	@ns1991m	1225.623	1225.957	ложим
words@ns1991m	@ns1991m	1225.957	1226.291	вот
words@ns1991m	@ns1991m	1226.291	1226.625	сюда
words@ns1991m	@ns1991m	1226.625	1226.959	/
words@ns1991m	@ns1991m	1226.959	1227.37	/
words@ns1991m	@ns1991m	1231.419	1232.29	#смеётся#
words@ns1991m	@ns1991m	1232.29	1233.161	/
words@ns1991m	@ns1991m	1233.161	1234.032	/
words@ns1991m	@ns1991m	1234.37	1234.721	аа
words@ns1991m	@ns1991m	1234.721	1235.072	я
words@ns1991m	@ns1991m	1235.072	1235.423	поехал
words@ns1991m	@ns1991m	1235.423	1235.774	ребят
words@ns1991m	@ns1991m	1238.791	1238.989	да
words@ns1991m	@ns1991m	1238.989	1239.187	да
words@ns1991m	@ns1991m	1239.187	1239.386	да
words@ns1991m	@ns1991m	1240.878	1241.292	о
words@ns1991m	@ns1991m	1241.292	1241.706	Господи
words@ns1991m	@ns1991m	1241.706	1242.12	/
words@ns1991m	@ns1991m	1242.12	1242.534	о
words@ns1991m	@ns1991m	1242.534	1242.948	Господи
words@ns1991m	@ns1991m	1242.948	1243.362	#смеётся#
words@ns1991m	@ns1991m	1245.0	1245.326	это
words@ns1991m	@ns1991m	1245.326	1245.653	м...
words@ns1991m	@ns1991m	1246.34	1246.523	это
words@ns1991m	@ns1991m	1246.523	1246.706	мой
words@ns1991m	@ns1991m	1246.706	1246.889	друг
words@ns1991m	@ns1991m	1246.889	1247.072	Ана...
words@ns1991m	@ns1991m	1247.072	1247.255	/
words@ns1991m	@ns1991m	1247.255	1247.439	/
words@ns1991m	@ns1991m	1248.729	1248.99	э
words@ns1991m	@ns1991m	1248.99	1249.251	ты
words@ns1991m	@ns1991m	1249.251	1249.512	имеешь
words@ns1991m	@ns1991m	1249.512	1249.773	ввиду
words@ns1991m	@ns1991m	1249.773	1250.034	справа
words@ns1991m	@ns1991m	1250.034	1250.295	или
words@ns1991m	@ns1991m	1250.295	1250.561	э
words@ns1991m	@ns1991m	1251.636	1251.77	да
words@ns1991m	@ns1991m	1251.77	1251.904	да
words@ns1991m	@ns1991m	1251.904	1252.038	да
words@ns1991m	@ns1991m	1252.038	1252.172	/
words@ns1991m	@ns1991m	1252.172	1252.309	/
words@ns1991m	@ns1991m	1252.508	1252.814	так
words@ns1991m	@ns1991m	1252.814	1253.12	/
words@ns1991m	@ns1991m	1253.12	1253.426	э
words@ns1991m	@ns1991m	1253.426	1253.732	я
words@ns1991m	@ns1991m	1253.732	1254.038	объясню
words@ns1991m	@ns1991m	1254.038	1254.344	/
words@ns1991m	@ns1991m	1254.344	1254.65	это
words@ns1991m	@ns1991m	1254.65	1254.956	было
words@ns1991m	@ns1991m	1254.956	1255.262	в
words@ns1991m	@ns1991m	1255.262	1255.568	Екатеринбурге
words@ns1991m	@ns1991m	1255.568	1255.874	это
words@ns1991m	@ns1991m	1255.874	1256.18	было
words@ns1991m	@ns1991m	1256.18	1256.486	в
words@ns1991m	@ns1991m	1256.486	1256.792	общаге
words@ns1991m	@ns1991m	1256.792	1257.098	/
words@ns1991m	@ns1991m	1257.098	1257.404	#чмокнул#
words@ns1991m	@ns1991m	1257.404	1257.71	ээ
words@ns1991m	@ns1991m	1257.71	1258.016	/
words@ns1991m	@ns1991m	1258.016	1258.322	в
words@ns1991m	@ns1991m	1258.322	1258.628	мом...
words@ns1991m	@ns1991m	1258.628	1258.934	/
words@ns1991m	@ns1991m	1258.934	1259.24	сука
words@ns1991m	@ns1991m	1259.24	1259.546	/
words@ns1991m	@ns1991m	1259.546	1259.852	её
words@ns1991m	@ns1991m	1259.852	1260.158	/
words@ns1991m	@ns1991m	1260.158	1260.464	надо
words@ns1991m	@ns1991m	1260.464	1260.77	было
words@ns1991m	@ns1991m	1260.77	1261.076	закрыть
words@ns1991m	@ns1991m	1261.076	1261.382	эту
words@ns1991m	@ns1991m	1261.382	1261.688	страницу
words@ns1991m	@ns1991m	1261.688	1261.994	Вконтакте
words@ns1991m	@ns1991m	1261.994	1262.3	вообще
words@ns1991m	@ns1991m	1262.3	1262.606	/
words@ns1991m	@ns1991m	1262.606	1262.912	/
words@ns1991m	@ns1991m	1262.912	1263.218	ээ
words@ns1991m	@ns1991m	1263.218	1263.524	это
words@ns1991m	@ns1991m	1263.524	1263.83	была
words@ns1991m	@ns1991m	1263.83	1264.136	какая-то
words@ns1991m	@ns1991m	1264.136	1264.442	студенческая
words@ns1991m	@ns1991m	1264.442	1264.748	пв...
words@ns1991m	@ns1991m	1264.748	1265.054	какой-то
words@ns1991m	@ns1991m	1265.054	1265.36	съезд
words@ns1991m	@ns1991m	1265.36	1265.666	/
words@ns1991m	@ns1991m	1265.666	1265.972	/
words@ns1991m	@ns1991m	1265.972	1266.278	типа
words@ns1991m	@ns1991m	1266.278	1266.584	творческие
words@ns1991m	@ns1991m	1266.584	1266.89	я
words@ns1991m	@ns1991m	1266.89	1267.196	даже
words@ns1991m	@ns1991m	1267.196	1267.502	не
words@ns1991m	@ns1991m	1267.502	1267.808	помню
words@ns1991m	@ns1991m	1267.808	1268.114	/
words@ns1991m	@ns1991m	1268.114	1268.42	в
words@ns1991m	@ns1991m	1268.42	1268.726	чём
words@ns1991m	@ns1991m	1268.726	1269.032	его
words@ns1991m	@ns1991m	1269.032	1269.338	суть
words@ns1991m	@ns1991m	1269.338	1269.644	была
words@ns1991m	@ns1991m	1269.644	1269.95	/
words@ns1991m	@ns1991m	1269.95	1270.256	просто
words@ns1991m	@ns1991m	1270.256	1270.562	приезжали
words@ns1991m	@ns1991m	1270.562	1270.868	студенты
words@ns1991m	@ns1991m	1270.868	1271.174	с
words@ns1991m	@ns1991m	1271.174	1271.48	разных
words@ns1991m	@ns1991m	1271.48	1271.786	городов
words@ns1991m	@ns1991m	1271.786	1272.092	в
words@ns1991m	@ns1991m	1272.092	1272.398	том
words@ns1991m	@ns1991m	1272.398	1272.704	числе
words@ns1991m	@ns1991m	1272.704	1273.01	из
words@ns1991m	@ns1991m	1273.01	1273.316	Казахстана
words@ns1991m	@ns1991m	1273.316	1273.622	/
words@ns1991m	@ns1991m	1273.622	1273.928	/
words@ns1991m	@ns1991m	1273.928	1274.234	лекции
words@ns1991m	@ns1991m	1274.234	1274.54	/
words@ns1991m	@ns1991m	1274.54	1274.846	и
words@ns1991m	@ns1991m	1274.846	1275.152	э
words@ns1991m	@ns1991m	1275.152	1275.458	что-то
words@ns1991m	@ns1991m	1275.458	1275.764	/
words@ns1991m	@ns1991m	1275.764	1276.07	творческие
words@ns1991m	@ns1991m	1276.07	1276.376	вечера
words@ns1991m	@ns1991m	1276.376	1276.682	/
words@ns1991m	@ns1991m	1276.682	1276.988	какие-то
words@ns1991m	@ns1991m	1276.988	1277.294	что-то
words@ns1991m	@ns1991m	1277.294	1277.6	/
words@ns1991m	@ns1991m	1277.6	1277.906	какая-то
words@ns1991m	@ns1991m	1277.906	1278.212	движуха
words@ns1991m	@ns1991m	1278.212	1278.518	на
words@ns1991m	@ns1991m	1278.518	1278.824	три
words@ns1991m	@ns1991m	1278.824	1279.13	дня
words@ns1991m	@ns1991m	1279.13	1279.436	/
words@ns1991m	@ns1991m	1279.436	1279.742	/
words@ns1991m	@ns1991m	1279.742	1280.048	и
